PersonId,MetricDate,Language,Model,Usage count by language and model,PeopleHistoricalId
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-12,others,gpt-5.5,6,058ac2ce-752e-3dcd-2a47-e67d275cb2321783814400
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-19,python,gpt-5.6-terra,47,058ac2ce-752e-3dcd-2a47-e67d275cb2321784419200
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-19,python,gpt-5.5,40,058ac2ce-752e-3dcd-2a47-e67d275cb2321784419200
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-19,javascript,gpt-5.6-terra,7,058ac2ce-752e-3dcd-2a47-e67d275cb2321784419200
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-19,javascript,gpt-5.5,6,058ac2ce-752e-3dcd-2a47-e67d275cb2321784419200
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-19,others,gpt-5.6-terra,31,058ac2ce-752e-3dcd-2a47-e67d275cb2321784419200
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,python,gpt-5.6-terra,84,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,javascript,gpt-5.6-terra,6,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,javascript,gpt-5.5,5,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,javascript,claude-opus-4.8,2,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,others,gpt-5.6-terra,10,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,others,gpt-5.5,7,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-07-26,others,claude-opus-4.8,4,058ac2ce-752e-3dcd-2a47-e67d275cb2321785024000
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,python,gpt-5.6-terra,45,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,python,gpt-5.5,39,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,javascript,gpt-5.6-terra,5,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,javascript,gpt-5.5,4,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,javascript,claude-sonnet-5,4,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,others,gpt-5.6-terra,21,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-02,others,gpt-5.5,10,058ac2ce-752e-3dcd-2a47-e67d275cb2321785628800
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,python,gpt-5.6-terra,47,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,python,gpt-5.5,40,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,javascript,gpt-5.6-terra,6,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,javascript,gpt-5.5,4,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,javascript,claude-sonnet-5,4,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,others,gpt-5.6-terra,12,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,others,gpt-5.5,5,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
058ac2ce-752e-3dcd-2a47-e67d275cb232,2026-08-09,others,auto,6,058ac2ce-752e-3dcd-2a47-e67d275cb2321786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-15,python,gpt-5.5,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771113600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-15,typescript,gpt-5.5,9,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771113600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-22,python,gpt-5.5,6,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771718400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-22,python,claude-4.5-sonnet,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771718400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-22,typescript,gpt-5.5,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771718400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-02-22,typescript,claude-4.5-sonnet,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1771718400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-01,python,gpt-5.5,9,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772323200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-01,typescript,gpt-5.5,7,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772323200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-01,others,gpt-5.5,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772323200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-08,python,gpt-5.5,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772928000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-08,python,claude-4.5-sonnet,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772928000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-08,python,claude-4.6-sonnet,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772928000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-08,typescript,gpt-5.5,9,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1772928000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-15,python,gpt-5.5,9,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1773532800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-15,python,claude-4.5-sonnet,7,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1773532800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-15,typescript,gpt-5.5,6,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1773532800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-15,typescript,claude-4.5-sonnet,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1773532800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-15,typescript,claude-4.6-sonnet,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1773532800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-22,python,gpt-5.5,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774137600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-22,python,claude-4.5-sonnet,7,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774137600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-22,typescript,gpt-5.5,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774137600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-22,typescript,claude-4.5-sonnet,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774137600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,python,gpt-5.6-terra,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,python,unknown,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,python,claude-opus-4.8,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,typescript,gpt-5.6-terra,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,typescript,gpt-5.3-codex,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,typescript,claude-opus-4.8,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,others,auto,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,others,gpt-5.3-codex,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-03-29,others,gpt-5.6-terra,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1774742400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,python,gpt-5.6-terra,6,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,typescript,gpt-5.6-terra,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,typescript,gpt-5.3-codex,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,typescript,claude-opus-4.8,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,others,gpt-5.6-terra,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-05,others,gpt-5.3-codex,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1775347200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,python,gpt-5.6-terra,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,python,auto,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,typescript,gpt-5.6-terra,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,typescript,gpt-5.3-codex,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,typescript,claude-opus-4.8,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,others,gpt-5.6-terra,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,others,gpt-5.3-codex,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-04-26,others,claude-opus-4.8,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777161600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-03,python,gpt-5.6-terra,43,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777766400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-03,typescript,gpt-5.6-terra,36,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777766400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-03,others,gpt-5.6-terra,25,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777766400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-03,others,gpt-5.3-codex,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1777766400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-17,python,claude-sonnet-5,20,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1778976000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-17,typescript,claude-sonnet-5,17,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1778976000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-17,others,claude-sonnet-5,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1778976000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-17,others,gpt-5.5,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1778976000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,python,claude-sonnet-5,16,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,python,gpt-5.5,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,python,gpt-5.6-terra,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,typescript,claude-sonnet-5,31,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,others,claude-sonnet-5,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,others,gpt-5.5,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-24,others,gpt-5.6-terra,9,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1779580800
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-31,python,claude-sonnet-5,31,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780185600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-31,typescript,claude-sonnet-5,27,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780185600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-31,others,claude-sonnet-5,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780185600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-31,others,gpt-5.5,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780185600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-05-31,others,gpt-5.6-terra,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780185600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,python,claude-sonnet-5,14,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,python,gpt-5.6-terra,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,python,gpt-5.5,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,typescript,claude-sonnet-5,16,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,typescript,gpt-5.6-terra,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,others,claude-sonnet-5,12,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,others,auto,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,others,gpt-5.5,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-07,others,gpt-5.6-terra,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1780790400
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,python,gpt-5.6-terra,15,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,python,gpt-5.3-codex,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,python,claude-4.6-sonnet,7,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,typescript,gpt-5.6-terra,15,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,typescript,gpt-5.3-codex,12,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,others,gpt-5.6-terra,19,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-06-21,others,gpt-5.3-codex,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1782000000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-05,python,auto,90,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1783209600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-05,typescript,gpt-5.6-terra,42,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1783209600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-05,typescript,gpt-5.3-codex,33,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1783209600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-05,others,gpt-5.6-terra,20,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1783209600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-05,others,gpt-5.3-codex,15,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1783209600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-19,python,gpt-5.6-terra,58,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1784419200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-19,typescript,gpt-5.6-terra,49,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1784419200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-19,others,gpt-5.6-terra,31,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1784419200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-19,others,gpt-5.3-codex,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1784419200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-19,others,gpt-5.6-sol,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1784419200
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,python,gpt-5.6-terra,76,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,typescript,gpt-5.6-terra,37,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,typescript,gpt-5.3-codex,27,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,others,gpt-5.6-terra,16,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,others,gpt-5.3-codex,12,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,python,gpt-5.6-terra,28,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,python,claude-sonnet-5,13,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,typescript,gpt-5.6-terra,19,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,typescript,claude-sonnet-5,10,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,typescript,gpt-5.5,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,others,gpt-5.6-terra,8,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,others,claude-sonnet-5,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,others,gpt-5.5,3,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,others,unknown,13,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,csharp,gpt-5.5,26,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,python,gpt-5.5,11,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,python,claude-4.5-sonnet,6,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,csharp,claude-sonnet-5,34,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,csharp,gpt-5.5,26,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,python,claude-sonnet-5,14,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,python,gpt-5.5,11,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,python,claude-4.6-sonnet,11,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,others,claude-sonnet-5,25,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,others,gpt-5.5,19,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,others,claude-4.6-sonnet,19,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,csharp,unknown,16,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,csharp,gpt-5.5,11,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,csharp,claude-4.6-sonnet,9,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,python,claude-sonnet-5,13,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,python,gpt-5.5,8,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,others,claude-sonnet-5,25,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,others,gpt-5.5,4,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,csharp,claude-sonnet-5,37,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,csharp,gpt-5.6-terra,35,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,python,claude-sonnet-5,43,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,others,claude-sonnet-5,48,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,others,gpt-5.6-terra,28,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,csharp,auto,79,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,csharp,gpt-5.6-terra,74,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,csharp,gpt-5.3-codex,53,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,python,claude-sonnet-5,64,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,python,gpt-5.6-terra,59,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,csharp,claude-sonnet-5,261,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,python,claude-sonnet-5,60,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,python,gpt-5.6-terra,56,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,python,gpt-5.3-codex,40,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,csharp,claude-sonnet-5,131,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,python,claude-sonnet-5,78,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,others,claude-sonnet-5,44,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,others,gpt-5.5,36,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,others,gpt-5.3-codex,24,2a43f425-e545-3884-a18d-bc434801ac121786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,python,gpt-5.5,24,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,typescript,gpt-5.5,10,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,others,gpt-5.5,3,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
