PersonId,MetricDate,Model,Feature,Usage count by model and feature,PeopleHistoricalId
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,gpt-5.6-terra,copilot_app,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,gpt-5.3-codex,copilot_app,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-07-26,gpt-5.6-terra,others,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1785024000
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,code_completion,36,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_inline,12,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_panel_ask_mode,18,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_panel_edit_mode,19,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,agent_edit,11,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,auto,agent_edit,5,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_panel_custom_mode,6,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_panel_plan_mode,4,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,chat_panel_agent_mode,6,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,copilot_app,2,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
1dba1a7d-933f-3215-a35e-21b1e2e6d09d,2026-08-09,gpt-5.6-terra,others,1,1dba1a7d-933f-3215-a35e-21b1e2e6d09d1786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,gpt-5.5,code_completion,31,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,gpt-5.5,chat_inline,6,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,gpt-5.5,chat_panel_ask_mode,11,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,gpt-5.5,chat_panel_unknown_mode,2,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-02-15,gpt-5.5,others,1,2a43f425-e545-3884-a18d-bc434801ac121771113600
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,code_completion,85,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,chat_inline,26,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,chat_panel_ask_mode,41,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,chat_panel_edit_mode,17,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,chat_panel_unknown_mode,6,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,agent_edit,4,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,unknown,agent_edit,1,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-04-19,claude-sonnet-5,others,6,2a43f425-e545-3884-a18d-bc434801ac121776556800
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,code_completion,46,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,chat_inline,14,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,chat_panel_ask_mode,22,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,chat_panel_edit_mode,9,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,chat_panel_unknown_mode,3,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,agent_edit,3,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-03,claude-sonnet-5,others,3,2a43f425-e545-3884-a18d-bc434801ac121777766400
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,code_completion,67,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_inline,22,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_panel_ask_mode,33,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_panel_edit_mode,25,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,gpt-5.3-codex,chat_panel_edit_mode,10,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,agent_edit,29,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_panel_custom_mode,11,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,gpt-5.3-codex,chat_panel_plan_mode,6,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_panel_plan_mode,3,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,gpt-5.3-codex,chat_panel_agent_mode,7,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,chat_panel_agent_mode,4,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,copilot_app,2,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-10,claude-sonnet-5,others,4,2a43f425-e545-3884-a18d-bc434801ac121778371200
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,code_completion,115,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_inline,38,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_panel_ask_mode,42,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,gpt-5.3-codex,chat_panel_ask_mode,16,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_panel_edit_mode,45,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,gpt-5.3-codex,chat_panel_edit_mode,16,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,agent_edit,37,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,gpt-5.3-codex,agent_edit,13,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_panel_custom_mode,19,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,gpt-5.3-codex,chat_panel_plan_mode,10,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_panel_plan_mode,5,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,gpt-5.3-codex,chat_panel_agent_mode,13,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,chat_panel_agent_mode,6,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,copilot_app,4,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-05-31,claude-sonnet-5,others,4,2a43f425-e545-3884-a18d-bc434801ac121780185600
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,code_completion,146,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_inline,37,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,gpt-5.3-codex,chat_inline,12,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_panel_ask_mode,73,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_panel_edit_mode,78,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,agent_edit,63,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_panel_custom_mode,24,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,gpt-5.3-codex,chat_panel_plan_mode,9,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_panel_plan_mode,10,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,gpt-5.3-codex,chat_panel_agent_mode,12,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,chat_panel_agent_mode,7,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,unknown,chat_panel_agent_mode,6,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,copilot_app,5,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-06-14,claude-sonnet-5,others,3,2a43f425-e545-3884-a18d-bc434801ac121781395200
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,code_completion,62,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,chat_inline,22,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,chat_panel_ask_mode,33,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,chat_panel_edit_mode,44,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,agent_edit,39,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,gpt-5.3-codex,agent_edit,12,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,chat_panel_custom_mode,19,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,gpt-5.3-codex,chat_panel_custom_mode,6,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,gpt-5.3-codex,chat_panel_plan_mode,25,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,chat_panel_plan_mode,8,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,gpt-5.3-codex,chat_panel_agent_mode,65,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,gpt-5.3-codex,copilot_cli,16,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,copilot_cli,5,2a43f425-e545-3884-a18d-bc434801ac121786233600
2a43f425-e545-3884-a18d-bc434801ac12,2026-08-09,claude-sonnet-5,copilot_app,9,2a43f425-e545-3884-a18d-bc434801ac121786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,gpt-5.5,code_completion,20,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,gpt-5.3-codex,code_completion,7,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,gpt-5.5,chat_inline,6,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,gpt-5.5,chat_panel_ask_mode,9,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-24,auto,chat_panel_unknown_mode,2,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01779580800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,claude-sonnet-5,code_completion,24,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,unknown,chat_inline,1,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,claude-sonnet-5,chat_inline,2,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,gpt-5.3-codex,chat_inline,2,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,claude-sonnet-5,chat_panel_ask_mode,6,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,gpt-5.3-codex,chat_panel_ask_mode,2,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,claude-sonnet-5,chat_panel_unknown_mode,1,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,gpt-5.3-codex,chat_panel_unknown_mode,1,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-05-31,claude-sonnet-5,others,1,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780185600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,code_completion,57,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,chat_inline,12,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,gpt-5.3-codex,chat_inline,5,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,chat_panel_ask_mode,28,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,chat_panel_edit_mode,12,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,chat_panel_unknown_mode,3,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,agent_edit,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-07,claude-sonnet-5,others,3,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01780790400
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,code_completion,109,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,chat_inline,33,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,chat_panel_ask_mode,52,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,chat_panel_edit_mode,21,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,chat_panel_unknown_mode,7,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,agent_edit,7,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-06-28,gpt-5.6-terra,others,8,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01782604800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,code_completion,127,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_inline,42,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_panel_ask_mode,63,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_panel_edit_mode,68,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,agent_edit,55,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,auto,chat_panel_custom_mode,11,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_panel_custom_mode,10,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_panel_plan_mode,17,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,chat_panel_agent_mode,21,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,copilot_app,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-07-26,gpt-5.6-terra,others,3,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785024000
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,code_completion,120,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,chat_inline,32,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,gpt-5.3-codex,chat_inline,8,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,chat_panel_ask_mode,49,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,gpt-5.3-codex,chat_panel_ask_mode,11,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,chat_panel_edit_mode,65,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,agent_edit,52,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,chat_panel_custom_mode,16,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,gpt-5.3-codex,chat_panel_custom_mode,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,gpt-5.3-codex,chat_panel_plan_mode,9,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,chat_panel_plan_mode,8,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,gpt-5.3-codex,chat_panel_agent_mode,20,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,copilot_app,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-02,claude-sonnet-5,others,3,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01785628800
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,code_completion,97,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,gpt-5.3-codex,code_completion,23,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_inline,40,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_panel_ask_mode,32,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,unknown,chat_panel_ask_mode,27,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_panel_edit_mode,64,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,agent_edit,51,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_panel_custom_mode,16,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,gpt-5.3-codex,chat_panel_custom_mode,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,gpt-5.3-codex,chat_panel_plan_mode,11,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_panel_plan_mode,5,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,gpt-5.3-codex,chat_panel_agent_mode,14,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,chat_panel_agent_mode,6,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,copilot_app,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
03ed0ba4-d80a-3a39-b72a-475ca4df0ee0,2026-08-09,claude-sonnet-5,others,4,03ed0ba4-d80a-3a39-b72a-475ca4df0ee01786233600
1d2eccb8-7e05-3fa6-2772-86de0d79e7af,2026-02-15,claude-4.6-sonnet,code_completion,7,1d2eccb8-7e05-3fa6-2772-86de0d79e7af1771113600
1d2eccb8-7e05-3fa6-2772-86de0d79e7af,2026-02-15,claude-4.6-sonnet,chat_inline,2,1d2eccb8-7e05-3fa6-2772-86de0d79e7af1771113600
1d2eccb8-7e05-3fa6-2772-86de0d79e7af,2026-02-15,claude-4.6-sonnet,chat_panel_ask_mode,2,1d2eccb8-7e05-3fa6-2772-86de0d79e7af1771113600
1d2eccb8-7e05-3fa6-2772-86de0d79e7af,2026-02-15,claude-4.6-sonnet,others,1,1d2eccb8-7e05-3fa6-2772-86de0d79e7af1771113600
1d2eccb8-7e05-3fa6-2772-86de0d79e7af,2026-03-08,claude-4.6-sonnet,code_completion,13,1d2eccb8-7e05-3fa6-2772-86de0d79e7af1772928000
