PersonId,MetricDate,Agent adoption,Code completions accepted,Code completions suggested,User-initiated chat requests,PeopleHistoricalId
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-02-22,false,27,81,11,0a01732f-b7f3-3476-3a20-103d8a46c1031771718400
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-03-01,false,18,77,16,0a01732f-b7f3-3476-3a20-103d8a46c1031772323200
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-03-08,false,20,82,18,0a01732f-b7f3-3476-3a20-103d8a46c1031772928000
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-03-15,false,0,0,0,0a01732f-b7f3-3476-3a20-103d8a46c1031773532800
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-03-22,false,0,0,0,0a01732f-b7f3-3476-3a20-103d8a46c1031774137600
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-03-29,false,26,109,19,0a01732f-b7f3-3476-3a20-103d8a46c1031774742400
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-04-05,false,0,0,0,0a01732f-b7f3-3476-3a20-103d8a46c1031775347200
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-04-12,false,34,113,21,0a01732f-b7f3-3476-3a20-103d8a46c1031775952000
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-04-19,false,12,52,12,0a01732f-b7f3-3476-3a20-103d8a46c1031776556800
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-04-26,false,32,107,22,0a01732f-b7f3-3476-3a20-103d8a46c1031777161600
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-05-03,false,35,144,22,0a01732f-b7f3-3476-3a20-103d8a46c1031777766400
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-05-10,false,26,101,12,0a01732f-b7f3-3476-3a20-103d8a46c1031778371200
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-05-17,false,24,93,18,0a01732f-b7f3-3476-3a20-103d8a46c1031778976000
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-05-24,false,0,0,0,0a01732f-b7f3-3476-3a20-103d8a46c1031779580800
0a01732f-b7f3-3476-3a20-103d8a46c103,2026-05-31,false,31,95,15,0a01732f-b7f3-3476-3a20-103d8a46c1031780185600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-02-15,false,18,96,17,0488d56d-bacf-3f91-066a-cf04ca3031611771113600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-02-22,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611771718400
0488d56d-bacf-3f91-066a-cf04ca303161,2026-03-01,false,40,174,47,0488d56d-bacf-3f91-066a-cf04ca3031611772323200
0488d56d-bacf-3f91-066a-cf04ca303161,2026-03-08,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611772928000
0488d56d-bacf-3f91-066a-cf04ca303161,2026-03-15,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611773532800
0488d56d-bacf-3f91-066a-cf04ca303161,2026-03-22,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611774137600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-03-29,false,44,170,70,0488d56d-bacf-3f91-066a-cf04ca3031611774742400
0488d56d-bacf-3f91-066a-cf04ca303161,2026-04-05,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611775347200
0488d56d-bacf-3f91-066a-cf04ca303161,2026-04-12,true,96,343,227,0488d56d-bacf-3f91-066a-cf04ca3031611775952000
0488d56d-bacf-3f91-066a-cf04ca303161,2026-04-19,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611776556800
0488d56d-bacf-3f91-066a-cf04ca303161,2026-04-26,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611777161600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-05-03,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611777766400
0488d56d-bacf-3f91-066a-cf04ca303161,2026-05-10,true,70,301,160,0488d56d-bacf-3f91-066a-cf04ca3031611778371200
0488d56d-bacf-3f91-066a-cf04ca303161,2026-05-17,true,112,412,241,0488d56d-bacf-3f91-066a-cf04ca3031611778976000
0488d56d-bacf-3f91-066a-cf04ca303161,2026-05-24,true,48,177,152,0488d56d-bacf-3f91-066a-cf04ca3031611779580800
0488d56d-bacf-3f91-066a-cf04ca303161,2026-05-31,true,63,266,204,0488d56d-bacf-3f91-066a-cf04ca3031611780185600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-06-07,true,52,184,155,0488d56d-bacf-3f91-066a-cf04ca3031611780790400
0488d56d-bacf-3f91-066a-cf04ca303161,2026-06-14,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611781395200
0488d56d-bacf-3f91-066a-cf04ca303161,2026-06-21,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611782000000
0488d56d-bacf-3f91-066a-cf04ca303161,2026-06-28,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611782604800
0488d56d-bacf-3f91-066a-cf04ca303161,2026-07-05,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611783209600
0488d56d-bacf-3f91-066a-cf04ca303161,2026-07-12,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611783814400
0488d56d-bacf-3f91-066a-cf04ca303161,2026-07-19,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611784419200
0488d56d-bacf-3f91-066a-cf04ca303161,2026-07-26,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611785024000
0488d56d-bacf-3f91-066a-cf04ca303161,2026-08-02,true,72,287,224,0488d56d-bacf-3f91-066a-cf04ca3031611785628800
0488d56d-bacf-3f91-066a-cf04ca303161,2026-08-09,false,0,0,0,0488d56d-bacf-3f91-066a-cf04ca3031611786233600
2ab54238-a413-302e-aef5-009be31c067e,2026-02-15,false,31,98,19,2ab54238-a413-302e-aef5-009be31c067e1771113600
2ab54238-a413-302e-aef5-009be31c067e,2026-02-22,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1771718400
2ab54238-a413-302e-aef5-009be31c067e,2026-03-01,false,147,426,112,2ab54238-a413-302e-aef5-009be31c067e1772323200
2ab54238-a413-302e-aef5-009be31c067e,2026-03-08,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1772928000
2ab54238-a413-302e-aef5-009be31c067e,2026-03-15,false,66,218,91,2ab54238-a413-302e-aef5-009be31c067e1773532800
2ab54238-a413-302e-aef5-009be31c067e,2026-03-22,false,113,347,94,2ab54238-a413-302e-aef5-009be31c067e1774137600
2ab54238-a413-302e-aef5-009be31c067e,2026-03-29,false,76,196,61,2ab54238-a413-302e-aef5-009be31c067e1774742400
2ab54238-a413-302e-aef5-009be31c067e,2026-04-05,false,91,240,79,2ab54238-a413-302e-aef5-009be31c067e1775347200
2ab54238-a413-302e-aef5-009be31c067e,2026-04-12,false,96,283,96,2ab54238-a413-302e-aef5-009be31c067e1775952000
2ab54238-a413-302e-aef5-009be31c067e,2026-04-19,false,128,301,75,2ab54238-a413-302e-aef5-009be31c067e1776556800
2ab54238-a413-302e-aef5-009be31c067e,2026-04-26,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1777161600
2ab54238-a413-302e-aef5-009be31c067e,2026-05-03,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1777766400
2ab54238-a413-302e-aef5-009be31c067e,2026-05-10,true,134,335,207,2ab54238-a413-302e-aef5-009be31c067e1778371200
2ab54238-a413-302e-aef5-009be31c067e,2026-05-17,true,170,377,227,2ab54238-a413-302e-aef5-009be31c067e1778976000
2ab54238-a413-302e-aef5-009be31c067e,2026-05-24,true,133,309,273,2ab54238-a413-302e-aef5-009be31c067e1779580800
2ab54238-a413-302e-aef5-009be31c067e,2026-05-31,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1780185600
2ab54238-a413-302e-aef5-009be31c067e,2026-06-07,true,95,243,200,2ab54238-a413-302e-aef5-009be31c067e1780790400
2ab54238-a413-302e-aef5-009be31c067e,2026-06-14,true,123,352,190,2ab54238-a413-302e-aef5-009be31c067e1781395200
2ab54238-a413-302e-aef5-009be31c067e,2026-06-21,true,139,342,229,2ab54238-a413-302e-aef5-009be31c067e1782000000
2ab54238-a413-302e-aef5-009be31c067e,2026-06-28,true,238,586,335,2ab54238-a413-302e-aef5-009be31c067e1782604800
2ab54238-a413-302e-aef5-009be31c067e,2026-07-05,true,197,434,299,2ab54238-a413-302e-aef5-009be31c067e1783209600
2ab54238-a413-302e-aef5-009be31c067e,2026-07-12,true,114,325,207,2ab54238-a413-302e-aef5-009be31c067e1783814400
2ab54238-a413-302e-aef5-009be31c067e,2026-07-19,true,134,278,317,2ab54238-a413-302e-aef5-009be31c067e1784419200
2ab54238-a413-302e-aef5-009be31c067e,2026-07-26,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1785024000
2ab54238-a413-302e-aef5-009be31c067e,2026-08-02,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1785628800
2ab54238-a413-302e-aef5-009be31c067e,2026-08-09,false,0,0,0,2ab54238-a413-302e-aef5-009be31c067e1786233600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-02-15,false,16,97,17,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41771113600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-02-22,false,13,73,15,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41771718400
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-03-01,false,19,103,19,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41772323200
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-03-08,false,18,82,14,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41772928000
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-03-15,false,20,109,15,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41773532800
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-03-22,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41774137600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-03-29,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41774742400
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-04-05,false,10,56,11,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41775347200
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-04-12,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41775952000
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-04-19,false,19,95,19,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41776556800
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-04-26,false,14,62,12,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41777161600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-05-03,false,30,139,20,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41777766400
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-05-10,false,50,247,103,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41778371200
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-05-17,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41778976000
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-05-24,false,87,375,111,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41779580800
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-05-31,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41780185600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-06-07,false,49,256,74,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41780790400
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-06-14,false,86,347,116,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41781395200
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-06-21,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41782000000
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-06-28,false,62,314,87,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41782604800
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-07-05,false,69,356,110,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41783209600
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-07-12,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41783814400
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-07-19,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41784419200
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-07-26,false,26,132,51,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41785024000
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-08-02,false,0,0,0,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41785628800
24dbf62f-0be9-318e-4c5d-ffb538d4e2d4,2026-08-09,false,43,182,70,24dbf62f-0be9-318e-4c5d-ffb538d4e2d41786233600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-02-15,false,32,74,10,213fb47e-e97d-32ec-cb77-c547cf1a21861771113600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-02-22,false,18,37,6,213fb47e-e97d-32ec-cb77-c547cf1a21861771718400
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-03-01,false,19,49,10,213fb47e-e97d-32ec-cb77-c547cf1a21861772323200
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-03-08,false,25,54,8,213fb47e-e97d-32ec-cb77-c547cf1a21861772928000
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-03-15,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861773532800
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-03-22,false,11,29,6,213fb47e-e97d-32ec-cb77-c547cf1a21861774137600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-03-29,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861774742400
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-04-05,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861775347200
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-04-12,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861775952000
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-04-19,false,16,41,7,213fb47e-e97d-32ec-cb77-c547cf1a21861776556800
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-04-26,false,17,46,8,213fb47e-e97d-32ec-cb77-c547cf1a21861777161600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-05-03,false,19,43,8,213fb47e-e97d-32ec-cb77-c547cf1a21861777766400
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-05-10,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861778371200
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-05-17,false,28,72,9,213fb47e-e97d-32ec-cb77-c547cf1a21861778976000
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-05-24,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861779580800
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-05-31,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861780185600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-06-07,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861780790400
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-06-14,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861781395200
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-06-21,false,72,131,51,213fb47e-e97d-32ec-cb77-c547cf1a21861782000000
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-06-28,false,43,98,38,213fb47e-e97d-32ec-cb77-c547cf1a21861782604800
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-07-05,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861783209600
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-07-12,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861783814400
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-07-19,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861784419200
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-07-26,false,36,86,27,213fb47e-e97d-32ec-cb77-c547cf1a21861785024000
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-08-02,false,0,0,0,213fb47e-e97d-32ec-cb77-c547cf1a21861785628800
213fb47e-e97d-32ec-cb77-c547cf1a2186,2026-08-09,false,47,91,31,213fb47e-e97d-32ec-cb77-c547cf1a21861786233600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-02-15,false,17,115,16,19d04cd6-f2df-3cff-4a79-5e18187ae6041771113600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-02-22,false,32,137,56,19d04cd6-f2df-3cff-4a79-5e18187ae6041771718400
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-03-01,false,32,181,47,19d04cd6-f2df-3cff-4a79-5e18187ae6041772323200
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-03-08,false,74,330,85,19d04cd6-f2df-3cff-4a79-5e18187ae6041772928000
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-03-15,false,62,280,79,19d04cd6-f2df-3cff-4a79-5e18187ae6041773532800
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-03-22,false,36,193,49,19d04cd6-f2df-3cff-4a79-5e18187ae6041774137600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-03-29,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041774742400
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-04-05,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041775347200
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-04-12,true,78,305,181,19d04cd6-f2df-3cff-4a79-5e18187ae6041775952000
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-04-19,true,40,215,170,19d04cd6-f2df-3cff-4a79-5e18187ae6041776556800
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-04-26,true,83,433,270,19d04cd6-f2df-3cff-4a79-5e18187ae6041777161600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-05-03,true,50,215,286,19d04cd6-f2df-3cff-4a79-5e18187ae6041777766400
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-05-10,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041778371200
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-05-17,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041778976000
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-05-24,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041779580800
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-05-31,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041780185600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-06-07,true,72,301,449,19d04cd6-f2df-3cff-4a79-5e18187ae6041780790400
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-06-14,true,65,289,428,19d04cd6-f2df-3cff-4a79-5e18187ae6041781395200
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-06-21,true,70,304,367,19d04cd6-f2df-3cff-4a79-5e18187ae6041782000000
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-06-28,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041782604800
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-07-05,true,104,487,566,19d04cd6-f2df-3cff-4a79-5e18187ae6041783209600
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-07-12,true,71,330,485,19d04cd6-f2df-3cff-4a79-5e18187ae6041783814400
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-07-19,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041784419200
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-07-26,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041785024000
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-08-02,true,29,139,231,19d04cd6-f2df-3cff-4a79-5e18187ae6041785628800
19d04cd6-f2df-3cff-4a79-5e18187ae604,2026-08-09,false,0,0,0,19d04cd6-f2df-3cff-4a79-5e18187ae6041786233600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-02-15,false,28,69,10,0f537978-62ed-36a5-68c6-4e389a2e27041771113600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-02-22,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041771718400
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-03-01,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041772323200
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-03-08,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041772928000
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-03-15,false,18,48,8,0f537978-62ed-36a5-68c6-4e389a2e27041773532800
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-03-22,false,16,47,7,0f537978-62ed-36a5-68c6-4e389a2e27041774137600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-03-29,false,18,47,6,0f537978-62ed-36a5-68c6-4e389a2e27041774742400
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-04-05,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041775347200
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-04-12,false,16,45,6,0f537978-62ed-36a5-68c6-4e389a2e27041775952000
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-04-19,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041776556800
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-04-26,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041777161600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-05-03,false,25,64,10,0f537978-62ed-36a5-68c6-4e389a2e27041777766400
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-05-10,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041778371200
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-05-17,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041778976000
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-05-24,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041779580800
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-05-31,false,10,27,5,0f537978-62ed-36a5-68c6-4e389a2e27041780185600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-06-07,false,18,58,11,0f537978-62ed-36a5-68c6-4e389a2e27041780790400
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-06-14,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041781395200
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-06-21,false,10,35,5,0f537978-62ed-36a5-68c6-4e389a2e27041782000000
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-06-28,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041782604800
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-07-05,false,26,66,12,0f537978-62ed-36a5-68c6-4e389a2e27041783209600
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-07-12,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041783814400
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-07-19,false,14,37,7,0f537978-62ed-36a5-68c6-4e389a2e27041784419200
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-07-26,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041785024000
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-08-02,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041785628800
0f537978-62ed-36a5-68c6-4e389a2e2704,2026-08-09,false,0,0,0,0f537978-62ed-36a5-68c6-4e389a2e27041786233600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-02-15,false,12,54,10,0e3918dc-1a05-3c61-fbd9-eb201f6a61711771113600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-02-22,false,31,105,18,0e3918dc-1a05-3c61-fbd9-eb201f6a61711771718400
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-03-01,false,31,129,18,0e3918dc-1a05-3c61-fbd9-eb201f6a61711772323200
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-03-08,false,25,97,15,0e3918dc-1a05-3c61-fbd9-eb201f6a61711772928000
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-03-15,false,20,68,11,0e3918dc-1a05-3c61-fbd9-eb201f6a61711773532800
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-03-22,false,28,107,14,0e3918dc-1a05-3c61-fbd9-eb201f6a61711774137600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-03-29,false,21,99,14,0e3918dc-1a05-3c61-fbd9-eb201f6a61711774742400
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-04-05,false,18,72,9,0e3918dc-1a05-3c61-fbd9-eb201f6a61711775347200
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-04-12,false,27,95,15,0e3918dc-1a05-3c61-fbd9-eb201f6a61711775952000
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-04-19,false,24,82,11,0e3918dc-1a05-3c61-fbd9-eb201f6a61711776556800
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-04-26,false,24,105,17,0e3918dc-1a05-3c61-fbd9-eb201f6a61711777161600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-05-03,false,15,70,11,0e3918dc-1a05-3c61-fbd9-eb201f6a61711777766400
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-05-10,false,19,66,15,0e3918dc-1a05-3c61-fbd9-eb201f6a61711778371200
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-05-17,false,25,82,12,0e3918dc-1a05-3c61-fbd9-eb201f6a61711778976000
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-05-24,false,51,174,53,0e3918dc-1a05-3c61-fbd9-eb201f6a61711779580800
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-05-31,false,60,186,78,0e3918dc-1a05-3c61-fbd9-eb201f6a61711780185600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-06-07,false,57,229,61,0e3918dc-1a05-3c61-fbd9-eb201f6a61711780790400
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-06-14,false,58,232,67,0e3918dc-1a05-3c61-fbd9-eb201f6a61711781395200
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-06-21,false,70,286,80,0e3918dc-1a05-3c61-fbd9-eb201f6a61711782000000
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-06-28,false,63,206,59,0e3918dc-1a05-3c61-fbd9-eb201f6a61711782604800
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-07-05,false,43,170,69,0e3918dc-1a05-3c61-fbd9-eb201f6a61711783209600
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-07-12,false,104,308,91,0e3918dc-1a05-3c61-fbd9-eb201f6a61711783814400
0e3918dc-1a05-3c61-fbd9-eb201f6a6171,2026-07-19,false,48,152,52,0e3918dc-1a05-3c61-fbd9-eb201f6a61711784419200
